title,description,category,location,latitude,longitude,date_start,price,image_url,quality_ml,text
Recital de poesía en Degollado,"Recital de poesía se presenta en el Teatro Degollado. catálogo impreso disponible. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. actividades para niños incluidas.",cultural,Plaza de Armas,20.615005097918207,-103.3962619499125,2026-06-09T19:59:30.705876+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Recital de poesía en Degollado Recital de poesía se presenta en el Teatro Degollado. catálogo impreso disponible. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. actividades para niños incluidas."
Taller de Meditación y Reto de Calistenia Urbana,"Conferencias de salud preventiva y clase masiva de zumba al aire libre. Médico deportivo en sitio, refrigerio incluido para asistentes. Transmisión híbrida presencial y virtual, sesión de preguntas en vivo.",otro,Mercado San Juan de Dios,20.635257443822162,-103.33534003139654,2026-06-26T19:59:30.710661+00:00,0.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Taller de Meditación y Reto de Calistenia Urbana Conferencias de salud preventiva y clase masiva de zumba al aire libre. Médico deportivo en sitio, refrigerio incluido para asistentes. Transmisión híbrida presencial y virtual, sesión de preguntas en vivo."
Taller de cocina mexicana con torneo de fútbol amateur,Este fin de semana: taller de cocina mexicana en el Mercado Corona. concurso de recetas tradicionales. sábado. registro previo recomendado.,gastronomico,GDL Arena,20.629155064543063,-103.25184508742973,2026-06-24T19:59:30.708060+00:00,0.0,,0.7,Taller de cocina mexicana con torneo de fútbol amateur Este fin de semana: taller de cocina mexicana en el Mercado Corona. concurso de recetas tradicionales. sábado. registro previo recomendado.
Cata de vinos regionales con torneo de basquetbol 3x3,Prueba cata de vinos regionales en el Mercado San Juan de Dios. degustaciones incluidas en el boleto. transmisión en línea disponible.,gastronomico,Mercado San Juan de Dios,20.686902394668355,-103.41564114763004,2026-07-25T19:59:30.708170+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.9,Cata de vinos regionales con torneo de basquetbol 3x3 Prueba cata de vinos regionales en el Mercado San Juan de Dios. degustaciones incluidas en el boleto. transmisión en línea disponible.
Participa el torneo de fútbol amateur en Akron,"Participa torneo de fútbol amateur en el Estadio Akron. playera de participación incluida. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! presencial. música en vivo durante el evento. materiales y kit digital incluidos.",deportivo,Parque Metropolitano,20.6522564562903,-103.21886133934628,2026-07-05T19:59:30.706302+00:00,300.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Participa el torneo de fútbol amateur en Akron Participa torneo de fútbol amateur en el Estadio Akron. playera de participación incluida. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! presencial. música en vivo durante el evento. materiales y kit digital incluidos."
Expo de Tecnología con Cena Maridaje Gourmet,"Conoce a emprendedores tapatíos y prueba productos gourmet locales. Networking incluido al finalizar, degustaciones incluidas en el boleto. Evento gratuito con registro previo, cupo limitado a 200 personas.",otro,Zapopan Centro,20.66796636752261,-103.41210487721008,2026-07-02T19:59:30.711177+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_03.jpg,1.0,"Expo de Tecnología con Cena Maridaje Gourmet Conoce a emprendedores tapatíos y prueba productos gourmet locales. Networking incluido al finalizar, degustaciones incluidas en el boleto. Evento gratuito con registro previo, cupo limitado a 200 personas."
Festival de Cerveza Artesanal con Zona Deportiva,"Festival de cerveza artesanal con zona de activaciones deportivas, yoga y ciclismo. Más de 20 marcas locales de craft beer, food trucks y música en vivo. Entrada libre, consumo a precio justo. domingo. accesible para personas con discapacidad.",gastronomico,Estadio Jalisco,20.656355539114383,-103.40004136364489,2026-04-27T19:59:30.711459+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,0.9,"Festival de Cerveza Artesanal con Zona Deportiva Festival de cerveza artesanal con zona de activaciones deportivas, yoga y ciclismo. Más de 20 marcas locales de craft beer, food trucks y música en vivo. Entrada libre, consumo a precio justo. domingo. accesible para personas con discapacidad."
Vive el festival de música indie tapatía en Arena,Este fin de semana: festival de música indie tapatía en el GDL Arena. para toda la familia. en Guadalajara.,entretenimiento,Tonalá Artesanal,,,2026-07-19T19:59:30.709319+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,0.7,Vive el festival de música indie tapatía en Arena Este fin de semana: festival de música indie tapatía en el GDL Arena. para toda la familia. en Guadalajara.
Feria de quesos mexicanos con torneo de tenis,Aprende feria de quesos mexicanos en el Jardín Botánico de Guadalajara. degustaciones incluidas en el boleto. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. familia. También: festival de danza folclórica.,gastronomico,Plaza de Armas,20.60976982697904,-103.22465793051474,2026-07-06T19:59:30.707685+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,Feria de quesos mexicanos con torneo de tenis Aprende feria de quesos mexicanos en el Jardín Botánico de Guadalajara. degustaciones incluidas en el boleto. Evento organizado por la comunidad tapatía para celebrar la cultura y el talento local. Habrá actividades para todos los gustos y edades. Consulta el programa completo en nuestras redes sociales. familia. También: festival de danza folclórica.
Reto de calistenia urbana en Revolución,Reto de calistenia urbana en la Unidad Deportiva Revolución. apto para principiantes y avanzados. No te lo pierdas. entrada libre para toda la familia. productos orgánicos certificados.,deportivo,Parque Agua Azul,20.63384349570925,-103.3659363721348,2026-07-13T19:59:30.707200+00:00,100.0,,0.7,Reto de calistenia urbana en Revolución Reto de calistenia urbana en la Unidad Deportiva Revolución. apto para principiantes y avanzados. No te lo pierdas. entrada libre para toda la familia. productos orgánicos certificados.
Carrera nocturna 10k con mercado de pulgas y antigüedades,"Únete carrera nocturna 10K en el Lago de Chapala. categorías por edad y género. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! Guadalajara.",deportivo,Tonalá Artesanal,20.627857965811717,-103.22707696050367,2026-07-21T19:59:30.706880+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Carrera nocturna 10k con mercado de pulgas y antigüedades Únete carrera nocturna 10K en el Lago de Chapala. categorías por edad y género. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! Guadalajara."
Celebra el tour de street food en Revolución,Tour de street food próximamente. al aire libre.,gastronomico,Zapopan Centro,,,2026-07-24T19:59:30.707532+00:00,0.0,,0.425,Celebra el tour de street food en Revolución Tour de street food próximamente. al aire libre.
Curso de historia del arte en Cabañas,"Curso de historia del arte se presenta en el Instituto Cultural Cabañas. catálogo impreso disponible. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. estacionamiento disponible.",cultural,Parque Agua Azul,20.665622405541292,-103.3443788945564,2026-08-09T19:59:30.706025+00:00,50.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Curso de historia del arte en Cabañas Curso de historia del arte se presenta en el Instituto Cultural Cabañas. catálogo impreso disponible. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. estacionamiento disponible."
Compite el clase de yoga al aire libre en Jalisco,"Compite clase de yoga al aire libre en la Pista Atlética Jalisco. categorías por edad y género. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! después del evento habrá afterparty.",deportivo,Zapopan Centro,20.668311436798078,-103.42573200695212,2026-06-30T19:59:30.707319+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Compite el clase de yoga al aire libre en Jalisco Compite clase de yoga al aire libre en la Pista Atlética Jalisco. categorías por edad y género. Un evento imperdible para toda la comunidad tapatía, con actividades diseñadas para disfrutar en familia o con amigos. Entrada libre o boletos a precio accesible. ¡No te quedes fuera! después del evento habrá afterparty."
Tarde de magia y ilusionismo con clase de repostería tradicional,"Tarde de magia y ilusionismo se presenta en la Terraza 787. estacionamiento gratuito en el venue. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. actividades para niños incluidas. ingredientes de origen local garantizado.",entretenimiento,GDL Arena,20.65663196492194,-103.37999759572655,2026-06-30T19:59:30.709040+00:00,50.0,,0.8,"Tarde de magia y ilusionismo con clase de repostería tradicional Tarde de magia y ilusionismo se presenta en la Terraza 787. estacionamiento gratuito en el venue. Esta es una oportunidad única para vivir una experiencia cultural en el corazón de Guadalajara. Organizado por colectivos locales con más de diez años de trayectoria. Cupo limitado, reserva ya. actividades para niños incluidas. ingredientes de origen local garantizado."
Yoga y Meditación con Instalación Artística Interactiva,"Recorre el centro histórico en bicicleta y descubre murales y galerías en el camino. Guía cultural incluida, todos los niveles bienvenidos. Evento avalado por la Federación, playera de participación incluida. 2025.",deportivo,Universidad de Guadalajara,20.682685466525715,-103.36366352850251,2026-08-15T19:59:30.711027+00:00,100.0,https://cdn.gdlquehacer.mx/img/evento_02.jpg,1.0,"Yoga y Meditación con Instalación Artística Interactiva Recorre el centro histórico en bicicleta y descubre murales y galerías en el camino. Guía cultural incluida, todos los niveles bienvenidos. Evento avalado por la Federación, playera de participación incluida. 2025."
Torneo de Fútbol con Feria de Comida Local,"Participa en la carrera 5K y después disfruta del festival de tortas ahogadas y tequila artesanal. Premiación para los tres primeros lugares, degustaciones incluidas en el boleto. Evento para toda la familia en el Parque Metropolitano. tapatío.",gastronomico,Jardín Botánico GDL,20.670895808958623,-103.3279843854889,2026-05-26T19:59:30.711122+00:00,,https://cdn.gdlquehacer.mx/img/evento_01.jpg,0.9,"Torneo de Fútbol con Feria de Comida Local Participa en la carrera 5K y después disfruta del festival de tortas ahogadas y tequila artesanal. Premiación para los tres primeros lugares, degustaciones incluidas en el boleto. Evento para toda la familia en el Parque Metropolitano. tapatío."
Concierto de música clásica con feria de empleo Jalisco,Vive concierto de música clásica este fin de semana. domingo. estacionamiento disponible. chef invitado de renombre nacional.,cultural,Estadio Jalisco,20.647708042354044,-103.22732497780682,2026-04-19T19:59:30.705957+00:00,0.0,,0.6,Concierto de música clásica con feria de empleo Jalisco Vive concierto de música clásica este fin de semana. domingo. estacionamiento disponible. chef invitado de renombre nacional.
Trail Running por el Bosque con Taller de Fotografía,"Recorre el centro histórico en bicicleta y descubre murales y galerías en el camino. Guía cultural incluida, todos los niveles bienvenidos. Evento avalado por la Federación, playera de participación incluida. en Guadalajara.",deportivo,Parque Metropolitano,20.67441512251147,-103.37909214604439,2026-07-31T19:59:30.711224+00:00,150.0,https://cdn.gdlquehacer.mx/img/evento_01.jpg,1.0,"Trail Running por el Bosque con Taller de Fotografía Recorre el centro histórico en bicicleta y descubre murales y galerías en el camino. Guía cultural incluida, todos los niveles bienvenidos. Evento avalado por la Federación, playera de participación incluida. en Guadalajara."
