user_id,event_id,event_category,interaction_type,engagement_score,label
188,115,otro,view,0,0
101,594,gastronomico,interested,2,1
34,370,cultural,interested,2,1
32,106,gastronomico,save,2,1
141,147,otro,save,2,1
140,24,entretenimiento,save,2,1
52,440,otro,interested,2,1
132,46,deportivo,save,2,1
162,459,deportivo,view,1,1
42,345,gastronomico,view,1,1
195,558,cultural,interested,2,1
6,31,entretenimiento,view,1,1
42,599,entretenimiento,view,1,1
176,282,deportivo,interested,2,1
137,58,entretenimiento,uninterested,0,0
191,26,gastronomico,interested,2,1
90,517,entretenimiento,uninterested,0,0
165,154,deportivo,view,1,1
139,590,cultural,view,0,0
73,84,entretenimiento,view,1,1
195,512,otro,view,1,1
97,292,deportivo,view,1,1
153,555,entretenimiento,view,1,1
88,90,otro,save,2,1
132,280,cultural,save,2,1
31,332,gastronomico,save,2,1
82,210,otro,save,2,1
43,384,otro,interested,2,1
141,481,entretenimiento,view,0,0
53,548,gastronomico,save,2,1
4,538,entretenimiento,view,1,1
16,99,cultural,interested,2,1
64,127,entretenimiento,interested,2,1
135,267,gastronomico,save,2,1
66,181,entretenimiento,save,2,1
121,238,gastronomico,save,2,1
195,37,otro,view,1,1
62,192,gastronomico,interested,2,1
158,174,gastronomico,view,0,0
165,314,gastronomico,view,0,0
40,183,gastronomico,save,2,1
185,441,otro,view,0,0
79,257,deportivo,view,1,1
10,298,gastronomico,uninterested,0,0
161,572,deportivo,interested,2,1
193,97,entretenimiento,save,2,1
58,377,cultural,view,0,0
174,32,gastronomico,interested,2,1
120,342,gastronomico,interested,2,1
131,463,deportivo,save,2,1
27,440,otro,save,2,1
45,282,deportivo,view,0,0
34,485,cultural,interested,2,1
9,31,entretenimiento,uninterested,0,0
74,126,otro,uninterested,0,0
90,358,deportivo,view,1,1
181,130,otro,interested,2,1
26,543,gastronomico,save,2,1
184,126,otro,save,2,1
155,246,entretenimiento,view,0,0
161,504,deportivo,view,1,1
103,231,otro,view,0,0
104,78,deportivo,uninterested,0,0
192,517,entretenimiento,save,2,1
83,97,entretenimiento,view,0,0
128,565,otro,interested,2,1
134,10,otro,uninterested,0,0
53,30,otro,save,2,1
85,114,gastronomico,view,0,0
152,199,cultural,interested,2,1
85,317,deportivo,view,1,1
72,122,entretenimiento,uninterested,0,0
106,218,entretenimiento,view,0,0
156,137,gastronomico,uninterested,0,0
19,551,otro,view,1,1
134,588,entretenimiento,view,0,0
138,246,entretenimiento,save,2,1
87,142,deportivo,uninterested,0,0
104,272,gastronomico,interested,2,1
129,284,deportivo,save,2,1
86,153,deportivo,uninterested,0,0
178,301,cultural,view,0,0
137,70,gastronomico,interested,2,1
161,138,deportivo,save,2,1
101,125,gastronomico,view,1,1
32,70,gastronomico,uninterested,0,0
14,210,otro,save,2,1
155,449,gastronomico,view,1,1
116,51,entretenimiento,uninterested,0,0
196,218,entretenimiento,view,1,1
110,273,deportivo,save,2,1
124,496,otro,save,2,1
143,146,gastronomico,save,2,1
134,297,gastronomico,interested,2,1
10,356,otro,view,1,1
135,198,gastronomico,view,0,0
60,281,cultural,view,1,1
59,127,entretenimiento,view,1,1
170,466,entretenimiento,view,1,1
12,348,gastronomico,save,2,1
46,463,deportivo,uninterested,0,0
149,412,otro,interested,2,1
180,509,otro,interested,2,1
96,303,entretenimiento,uninterested,0,0
164,467,cultural,view,1,1
133,405,entretenimiento,view,1,1
145,396,entretenimiento,view,1,1
5,317,deportivo,view,0,0
49,194,entretenimiento,view,0,0
199,228,gastronomico,view,0,0
36,440,otro,view,0,0
143,56,deportivo,view,0,0
179,113,cultural,save,2,1
30,25,cultural,save,2,1
44,316,cultural,view,0,0
185,134,deportivo,view,1,1
169,370,cultural,save,2,1
133,595,cultural,interested,2,1
72,352,otro,uninterested,0,0
169,557,entretenimiento,interested,2,1
156,383,entretenimiento,interested,2,1
37,198,gastronomico,save,2,1
68,394,cultural,view,1,1
104,221,deportivo,view,0,0
123,100,gastronomico,interested,2,1
175,194,entretenimiento,uninterested,0,0
80,144,otro,interested,2,1
198,188,cultural,save,2,1
197,156,deportivo,save,2,1
10,168,deportivo,view,0,0
57,541,entretenimiento,save,2,1
153,35,entretenimiento,uninterested,0,0
29,396,entretenimiento,save,2,1
19,563,otro,interested,2,1
6,243,entretenimiento,save,2,1
156,82,otro,view,0,0
155,42,cultural,save,2,1
198,400,cultural,uninterested,0,0
164,28,otro,interested,2,1
56,276,otro,view,0,0
126,151,otro,view,1,1
14,459,deportivo,uninterested,0,0
185,183,gastronomico,save,2,1
88,496,otro,interested,2,1
185,485,cultural,uninterested,0,0
12,578,cultural,interested,2,1
154,10,otro,view,1,1
134,269,otro,view,1,1
49,176,cultural,view,1,1
33,321,entretenimiento,view,0,0
43,59,deportivo,save,2,1
20,132,cultural,interested,2,1
20,0,deportivo,view,0,0
56,243,entretenimiento,uninterested,0,0
171,299,otro,save,2,1
88,129,otro,save,2,1
170,216,cultural,save,2,1
185,592,entretenimiento,view,0,0
36,301,cultural,view,0,0
24,29,entretenimiento,view,1,1
52,104,otro,save,2,1
136,559,gastronomico,interested,2,1
127,174,gastronomico,uninterested,0,0
19,410,otro,view,1,1
125,549,deportivo,interested,2,1
26,267,gastronomico,save,2,1
107,494,otro,interested,2,1
187,448,cultural,view,0,0
109,237,cultural,uninterested,0,0
138,538,entretenimiento,save,2,1
139,326,deportivo,save,2,1
86,494,otro,view,1,1
179,280,cultural,interested,2,1
30,87,gastronomico,save,2,1
127,325,deportivo,interested,2,1
37,15,gastronomico,save,2,1
0,47,otro,interested,2,1
43,213,entretenimiento,view,1,1
40,421,gastronomico,view,1,1
85,69,otro,interested,2,1
103,325,deportivo,interested,2,1
44,385,gastronomico,save,2,1
116,40,cultural,view,0,0
136,274,otro,view,0,0
159,295,deportivo,interested,2,1
4,129,otro,uninterested,0,0
9,34,gastronomico,uninterested,0,0
177,555,entretenimiento,save,2,1
184,153,deportivo,save,2,1
74,305,cultural,uninterested,0,0
86,524,gastronomico,view,0,0
16,290,gastronomico,view,0,0
160,551,otro,interested,2,1
9,451,gastronomico,view,1,1
45,269,otro,save,2,1
50,232,gastronomico,view,1,1
157,114,gastronomico,uninterested,0,0
16,472,cultural,save,2,1
136,521,gastronomico,save,2,1
183,132,cultural,view,1,1
147,373,gastronomico,interested,2,1
0,434,otro,interested,2,1
60,518,deportivo,view,1,1
92,399,gastronomico,save,2,1
158,340,deportivo,view,1,1
172,352,otro,view,1,1
191,156,deportivo,view,1,1
134,460,gastronomico,view,1,1
90,301,cultural,view,0,0
63,136,deportivo,interested,2,1
189,468,deportivo,save,2,1
56,199,cultural,view,0,0
146,348,gastronomico,view,0,0
66,385,gastronomico,view,1,1
194,94,entretenimiento,uninterested,0,0
87,91,entretenimiento,save,2,1
150,130,otro,view,1,1
155,378,cultural,view,1,1
129,236,entretenimiento,view,1,1
165,577,deportivo,view,1,1
143,544,cultural,save,2,1
174,285,gastronomico,view,1,1
78,122,entretenimiento,interested,2,1
131,76,gastronomico,uninterested,0,0
28,495,entretenimiento,view,0,0
50,391,gastronomico,save,2,1
68,88,deportivo,uninterested,0,0
53,185,otro,save,2,1
27,116,deportivo,view,1,1
186,480,deportivo,save,2,1
186,537,deportivo,view,1,1
109,23,otro,view,1,1
158,473,entretenimiento,interested,2,1
27,39,cultural,interested,2,1
45,440,otro,save,2,1
121,450,deportivo,interested,2,1
193,419,gastronomico,view,1,1
131,231,otro,view,1,1
35,570,gastronomico,interested,2,1
198,250,cultural,interested,2,1
149,349,otro,save,2,1
76,141,cultural,save,2,1
86,352,otro,save,2,1
187,517,entretenimiento,interested,2,1
182,294,entretenimiento,view,0,0
32,73,otro,uninterested,0,0
177,14,entretenimiento,view,1,1
1,43,entretenimiento,view,0,0
78,371,otro,interested,2,1
59,61,entretenimiento,interested,2,1
29,324,gastronomico,view,1,1
1,67,gastronomico,save,2,1
162,568,gastronomico,interested,2,1
174,343,gastronomico,interested,2,1
134,395,deportivo,save,2,1
183,588,entretenimiento,interested,2,1
56,445,deportivo,uninterested,0,0
164,77,otro,save,2,1
131,171,entretenimiento,uninterested,0,0
73,362,entretenimiento,save,2,1
44,108,cultural,interested,2,1
48,129,otro,save,2,1
36,7,entretenimiento,save,2,1
159,494,otro,view,1,1
23,330,gastronomico,save,2,1
52,474,deportivo,view,0,0
136,248,entretenimiento,save,2,1
22,181,entretenimiento,interested,2,1
89,172,entretenimiento,interested,2,1
92,579,gastronomico,view,1,1
39,33,deportivo,view,0,0
158,217,deportivo,interested,2,1
141,229,otro,view,1,1
46,123,otro,save,2,1
44,239,gastronomico,save,2,1
183,578,cultural,interested,2,1
47,29,entretenimiento,view,1,1
44,491,gastronomico,interested,2,1
25,334,otro,save,2,1
149,140,otro,save,2,1
36,190,deportivo,interested,2,1
179,591,cultural,interested,2,1
138,156,deportivo,save,2,1
125,474,deportivo,interested,2,1
126,161,deportivo,view,1,1
5,320,gastronomico,save,2,1
198,141,cultural,interested,2,1
154,596,otro,save,2,1
47,100,gastronomico,view,1,1
84,503,otro,save,2,1
127,219,gastronomico,save,2,1
83,302,gastronomico,view,1,1
7,100,gastronomico,view,0,0
93,234,gastronomico,view,1,1
11,561,gastronomico,save,2,1
129,448,cultural,view,0,0
53,381,entretenimiento,interested,2,1
91,370,cultural,view,1,1
15,41,entretenimiento,view,1,1
71,241,otro,uninterested,0,0
165,541,entretenimiento,interested,2,1
82,195,otro,interested,2,1
41,584,otro,interested,2,1
23,219,gastronomico,interested,2,1
186,356,otro,save,2,1
23,339,gastronomico,interested,2,1
188,239,gastronomico,uninterested,0,0
147,53,cultural,view,1,1
151,81,otro,save,2,1
162,98,cultural,save,2,1
30,471,gastronomico,save,2,1
192,54,entretenimiento,view,1,1
197,91,entretenimiento,view,0,0
97,528,deportivo,view,1,1
30,32,gastronomico,save,2,1
185,537,deportivo,save,2,1
112,202,gastronomico,uninterested,0,0
191,37,otro,view,0,0
49,164,cultural,save,2,1
169,464,deportivo,save,2,1
38,288,entretenimiento,view,1,1
23,186,gastronomico,uninterested,0,0
2,593,entretenimiento,view,1,1
152,20,cultural,interested,2,1
151,582,deportivo,view,1,1
97,67,gastronomico,uninterested,0,0
188,219,gastronomico,interested,2,1
145,464,deportivo,interested,2,1
127,99,cultural,view,0,0
116,115,otro,save,2,1
91,261,cultural,view,1,1
195,217,deportivo,uninterested,0,0
66,159,otro,view,0,0
123,432,otro,view,0,0
157,390,cultural,save,2,1
15,282,deportivo,interested,2,1
21,241,otro,save,2,1
32,543,gastronomico,interested,2,1
27,572,deportivo,interested,2,1
175,7,entretenimiento,view,0,0
181,33,deportivo,view,0,0
31,280,cultural,uninterested,0,0
144,462,cultural,view,0,0
78,379,otro,save,2,1
173,356,otro,view,0,0
108,252,gastronomico,view,1,1
27,292,deportivo,save,2,1
28,554,cultural,view,1,1
131,6,deportivo,interested,2,1
188,567,entretenimiento,view,1,1
115,316,cultural,view,1,1
132,346,cultural,view,1,1
186,458,deportivo,view,1,1
151,189,otro,interested,2,1
118,281,cultural,save,2,1
63,136,deportivo,view,1,1
12,294,entretenimiento,view,0,0
135,503,otro,view,0,0
102,14,entretenimiento,view,1,1
111,530,gastronomico,save,2,1
109,11,otro,save,2,1
143,476,cultural,interested,2,1
198,118,cultural,interested,2,1
112,447,cultural,uninterested,0,0
111,80,gastronomico,save,2,1
16,510,cultural,interested,2,1
4,248,entretenimiento,save,2,1
25,380,deportivo,save,2,1
193,29,entretenimiento,save,2,1
124,127,entretenimiento,uninterested,0,0
9,172,entretenimiento,save,2,1
139,565,otro,view,0,0
183,514,cultural,save,2,1
69,170,entretenimiento,interested,2,1
181,24,entretenimiento,save,2,1
155,462,cultural,interested,2,1
127,404,deportivo,interested,2,1
135,229,otro,save,2,1
50,455,entretenimiento,view,1,1
106,92,cultural,save,2,1
97,152,entretenimiento,view,0,0
73,496,otro,view,0,0
68,376,gastronomico,save,2,1
53,527,entretenimiento,interested,2,1
152,435,cultural,save,2,1
3,104,otro,interested,2,1
169,307,entretenimiento,view,1,1
117,553,entretenimiento,uninterested,0,0
27,595,cultural,view,1,1
170,265,cultural,view,1,1
139,85,entretenimiento,view,0,0
175,585,entretenimiento,view,0,0
129,598,gastronomico,view,0,0
37,85,entretenimiento,uninterested,0,0
5,550,otro,save,2,1
150,520,deportivo,view,1,1
18,408,cultural,uninterested,0,0
77,459,deportivo,view,1,1
91,176,cultural,save,2,1
112,382,deportivo,view,0,0
2,551,otro,view,1,1
138,177,deportivo,save,2,1
23,184,gastronomico,interested,2,1
97,361,deportivo,save,2,1
195,86,deportivo,uninterested,0,0
130,276,otro,uninterested,0,0
153,573,entretenimiento,uninterested,0,0
38,405,entretenimiento,uninterested,0,0
171,488,gastronomico,save,2,1
12,133,otro,interested,2,1
66,90,otro,uninterested,0,0
108,40,cultural,save,2,1
141,181,entretenimiento,view,0,0
172,566,gastronomico,view,0,0
85,362,entretenimiento,view,1,1
117,102,deportivo,view,1,1
11,431,gastronomico,interested,2,1
72,385,gastronomico,view,0,0
63,439,gastronomico,view,0,0
115,48,cultural,save,2,1
39,245,entretenimiento,view,1,1
91,565,otro,interested,2,1
70,3,otro,save,2,1
146,227,gastronomico,view,0,0
102,415,entretenimiento,view,1,1
111,461,gastronomico,save,2,1
192,289,cultural,view,1,1
16,166,cultural,uninterested,0,0
28,314,gastronomico,view,1,1
193,167,cultural,uninterested,0,0
52,110,entretenimiento,view,0,0
121,0,deportivo,view,1,1
63,250,cultural,save,2,1
24,219,gastronomico,save,2,1
71,507,gastronomico,view,0,0
31,439,gastronomico,save,2,1
8,296,cultural,view,0,0
145,295,deportivo,interested,2,1
123,66,entretenimiento,uninterested,0,0
32,551,otro,save,2,1
139,559,gastronomico,save,2,1
186,309,cultural,interested,2,1
37,529,gastronomico,save,2,1
132,107,cultural,interested,2,1
83,403,gastronomico,save,2,1
67,420,otro,save,2,1
63,595,cultural,view,1,1
158,547,deportivo,save,2,1
145,190,deportivo,save,2,1
66,50,deportivo,view,1,1
157,45,cultural,interested,2,1
199,143,otro,interested,2,1
97,45,cultural,view,0,0
18,87,gastronomico,save,2,1
152,267,gastronomico,save,2,1
63,395,deportivo,view,1,1
131,211,otro,save,2,1
97,6,deportivo,save,2,1
166,162,deportivo,save,2,1
148,182,entretenimiento,uninterested,0,0
96,280,cultural,uninterested,0,0
189,445,deportivo,save,2,1
105,330,gastronomico,view,1,1
79,336,entretenimiento,interested,2,1
87,367,otro,save,2,1
78,226,cultural,view,0,0
129,29,entretenimiento,save,2,1
62,378,cultural,view,0,0
103,133,otro,uninterested,0,0
47,344,entretenimiento,interested,2,1
13,206,entretenimiento,save,2,1
88,8,otro,interested,2,1
172,73,otro,view,1,1
75,268,deportivo,uninterested,0,0
122,485,cultural,view,1,1
34,68,gastronomico,view,0,0
26,441,otro,uninterested,0,0
23,451,gastronomico,uninterested,0,0
1,549,deportivo,view,0,0
121,291,otro,interested,2,1
143,135,cultural,save,2,1
91,550,otro,save,2,1
34,418,gastronomico,uninterested,0,0
42,435,cultural,view,0,0
186,27,deportivo,save,2,1
64,193,deportivo,view,1,1
88,395,deportivo,uninterested,0,0
136,592,entretenimiento,interested,2,1
43,572,deportivo,save,2,1
79,319,deportivo,save,2,1
64,27,deportivo,view,1,1
109,151,otro,interested,2,1
86,201,entretenimiento,uninterested,0,0
19,82,otro,uninterested,0,0
114,455,entretenimiento,uninterested,0,0
187,86,deportivo,view,0,0
198,199,cultural,interested,2,1
165,170,entretenimiento,save,2,1
7,434,otro,view,1,1
18,362,entretenimiento,interested,2,1
167,365,deportivo,interested,2,1
63,261,cultural,view,1,1
162,384,otro,uninterested,0,0
58,332,gastronomico,interested,2,1
58,364,gastronomico,view,1,1
179,106,gastronomico,view,0,0
183,451,gastronomico,view,0,0
73,535,entretenimiento,save,2,1
44,419,gastronomico,save,2,1
109,563,otro,save,2,1
92,486,entretenimiento,save,2,1
55,8,otro,interested,2,1
166,328,cultural,view,0,0
152,598,gastronomico,save,2,1
65,395,deportivo,interested,2,1
145,518,deportivo,interested,2,1
176,242,cultural,save,2,1
179,92,cultural,save,2,1
115,259,entretenimiento,view,0,0
9,553,entretenimiento,interested,2,1
97,179,entretenimiento,view,0,0
52,231,otro,save,2,1
41,137,gastronomico,view,1,1
28,562,cultural,save,2,1
100,160,deportivo,uninterested,0,0
145,325,deportivo,interested,2,1
12,570,gastronomico,uninterested,0,0
42,150,gastronomico,view,1,1
58,26,gastronomico,view,1,1
133,243,entretenimiento,view,1,1
7,443,otro,view,1,1
2,105,entretenimiento,view,1,1
23,348,gastronomico,uninterested,0,0
166,358,deportivo,save,2,1
12,282,deportivo,view,0,0
192,563,otro,save,2,1
49,408,cultural,view,1,1
173,35,entretenimiento,view,1,1
187,17,gastronomico,view,0,0
192,5,cultural,save,2,1
71,388,entretenimiento,save,2,1
19,254,otro,save,2,1
171,57,otro,view,1,1
165,162,deportivo,interested,2,1
181,599,entretenimiento,save,2,1
114,248,entretenimiento,interested,2,1
151,19,deportivo,save,2,1
3,238,gastronomico,save,2,1
140,192,gastronomico,view,1,1
185,255,deportivo,view,1,1
155,297,gastronomico,save,2,1
142,392,cultural,view,1,1
135,496,otro,uninterested,0,0
18,507,gastronomico,view,1,1
116,583,otro,save,2,1
96,78,deportivo,view,1,1
22,303,entretenimiento,interested,2,1
161,569,otro,interested,2,1
97,337,deportivo,interested,2,1
194,585,entretenimiento,view,1,1
35,472,cultural,view,1,1
130,303,entretenimiento,save,2,1
74,141,cultural,view,0,0
98,76,gastronomico,view,1,1
172,564,entretenimiento,view,0,0
23,412,otro,uninterested,0,0
111,192,gastronomico,interested,2,1
122,114,gastronomico,save,2,1
181,270,cultural,interested,2,1
93,137,gastronomico,interested,2,1
88,381,entretenimiento,view,0,0
11,5,cultural,interested,2,1
36,317,deportivo,interested,2,1
181,28,otro,view,1,1
102,241,otro,view,1,1
13,565,otro,view,1,1
120,515,deportivo,view,0,0
143,286,cultural,view,1,1
22,85,entretenimiento,interested,2,1
183,79,otro,uninterested,0,0
18,17,gastronomico,save,2,1
15,575,entretenimiento,save,2,1
192,93,gastronomico,view,0,0
95,182,entretenimiento,interested,2,1
27,88,deportivo,view,1,1
109,496,otro,save,2,1
112,252,gastronomico,view,1,1
118,369,gastronomico,interested,2,1
1,262,entretenimiento,uninterested,0,0
167,385,gastronomico,interested,2,1
58,144,otro,uninterested,0,0
133,281,cultural,save,2,1
152,150,gastronomico,save,2,1
187,283,otro,save,2,1
79,84,entretenimiento,view,1,1
197,72,gastronomico,view,1,1
85,511,otro,save,2,1
156,35,entretenimiento,save,2,1
75,210,otro,save,2,1
134,247,deportivo,view,1,1
38,475,gastronomico,interested,2,1
139,530,gastronomico,view,1,1
140,320,gastronomico,interested,2,1
138,582,deportivo,view,1,1
58,475,gastronomico,uninterested,0,0
138,27,deportivo,save,2,1
113,51,entretenimiento,save,2,1
114,360,otro,view,0,0
101,18,gastronomico,save,2,1
138,332,gastronomico,view,0,0
126,316,cultural,interested,2,1
170,104,otro,uninterested,0,0
25,102,deportivo,save,2,1
129,97,entretenimiento,save,2,1
175,474,deportivo,view,1,1
113,55,entretenimiento,interested,2,1
45,231,otro,interested,2,1
94,322,cultural,uninterested,0,0
68,85,entretenimiento,interested,2,1
0,138,deportivo,view,1,1
80,579,gastronomico,view,1,1
15,493,entretenimiento,interested,2,1
12,393,gastronomico,save,2,1
184,355,cultural,uninterested,0,0
167,265,cultural,view,0,0
158,160,deportivo,view,1,1
126,442,deportivo,view,1,1
33,403,gastronomico,interested,2,1
151,28,otro,uninterested,0,0
170,67,gastronomico,view,0,0
100,363,gastronomico,interested,2,1
3,165,gastronomico,view,1,1
89,271,gastronomico,save,2,1
129,291,otro,view,0,0
138,586,entretenimiento,save,2,1
167,577,deportivo,save,2,1
88,249,otro,uninterested,0,0
175,40,cultural,save,2,1
18,581,gastronomico,save,2,1
147,461,gastronomico,save,2,1
140,451,gastronomico,interested,2,1
122,300,gastronomico,uninterested,0,0
128,272,gastronomico,interested,2,1
